Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Barbados,BRB,..,641.338012695313,1135.63586425781,1291.90979003906,1311.22741699219,1252.07373046875,1262.53161621094,1323.9287109375,1343.23168945313,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Belarus,BLR,..,329.511596679688,837.197448730469,933.349304199219,1040.81164550781,1019.89056396484,1115.85339355469,1072.13989257813,1129.11328125,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Belgium,BEL,..,2225.48657226563,4199.1455078125,4368.5859375,4531.02197265625,4657.05810546875,4702.35400390625,4873.8974609375,5119.07470703125,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Belize,BLZ,..,228.160079956055,442.558044433594,432.861999511719,460.891235351563,474.549743652344,505.208526611328,513.399230957031,481.028198242188,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Benin,BEN,..,55.8604393005371,76.8778686523438,88.2700576782227,78.3789138793945,77.0844879150391,84.7158050537109,83.6520767211914,84.6509857177734,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Bhutan,BTN,..,116.596038818359,206.236038208008,237.070449829102,255.559844970703,254.019821166992,288.155426025391,292.723663330078,290.423706054688,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Bolivia,BOL,..,153.686325073242,289.615386962891,310.194763183594,352.11962890625,394.059783935547,456.943511962891,494.891906738281,491.677062988281,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Bosnia and Herzegovina,BIH,..,350.208282470703,908.086791992188,965.172668457031,1025.67102050781,1055.71362304688,1088.10803222656,1139.4423828125,1172.36730957031,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Botswana,BWA,..,470.597045898438,785.438415527344,872.778930664063,983.736450195313,921.523681640625,920.237426757813,924.118713378906,1044.29724121094,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Brazil,BRA,..,750.99658203125,1166.13354492188,1192.02758789063,1276.42980957031,1363.77416992188,1392.55700683594,1401.00671386719,1472.23095703125,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Brunei Darussalam,BRN,..,1835.65222167969,1536.66638183594,1546.7265625,1556.63513183594,1539.22546386719,1901.83618164063,1975.15222167969,1874.95129394531,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Bulgaria,BGR,..,373.487548828125,1115.25964355469,1227.33410644531,1300.36694335938,1485.73388671875,1486.77465820313,1599.07958984375,1689.68713378906,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Burkina Faso,BFA,..,28.2769088745117,77.0191040039063,80.2913436889648,101.40389251709,94.0559997558594,99.3160552978516,124.394683837891,129.064270019531,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Burundi,BDI,..,35.0200462341309,73.7386093139648,64.4951095581055,66.9299087524414,60.3734130859375,48.4753265380859,58.9006309509277,59.188663482666,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Cabo Verde,CPV,..,147.281158447266,257.962524414063,313.24267578125,327.180206298828,333.710296630859,304.403625488281,319.871704101563,357.071716308594,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Cambodia,KHM,..,71.3207855224609,199.497085571289,207.730087280273,218.377365112305,221.247177124023,217.71061706543,228.635314941406,238.182662963867,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Cameroon,CMR,..,82.1690902709961,100.913230895996,139.855560302734,144.780700683594,153.148666381836,165.078628540039,169.39599609375,173.862335205078,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Canada,CAN,..,2417.94091796875,4278.64697265625,4342.3662109375,4497.21630859375,4568.3759765625,4652.23193359375,4809.2763671875,4928.6279296875,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Central African Republic,CAF,..,27.5609912872314,34.5801734924316,37.0690116882324,29.7883758544922,30.6231899261475,41.8807563781738,29.721118927002,41.9893684387207,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Chad,TCD,..,48.6080856323242,72.9640350341797,77.3642272949219,84.9064178466797,94.1657333374023,99.873291015625,100.532333374023,87.2985458374023,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Chile,CHL,..,675.615478515625,1383.99816894531,1517.94262695313,1680.9375,1793.68383789063,1905.6328125,1980.84167480469,2228.55688476563,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,China,CHN,..,129.468673706055,438.563140869141,508.164855957031,574.695861816406,634.703491210938,705.555908203125,762.9755859375,841.114929199219,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Colombia,COL,..,344.786895751953,778.454223632813,811.387817382813,919.537048339844,956.476684570313,1007.08331298828,1017.09484863281,1039.15979003906,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Comoros,COM,..,133.544799804688,134.017807006836,117.714881896973,120.227294921875,120.779609680176,121.92839050293,120.185363769531,123.179405212402,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,"Congo, Dem. Rep.",COD,..,7.14182329177856,22.2740039825439,24.1628303527832,27.4193363189697,33.0237503051758,34.6700553894043,37.9714622497559,37.3322334289551,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,"Congo, Rep.",COG,..,60.1385192871094,99.0271224975586,132.717575073242,136.592376708984,145.695297241211,202.088195800781,170.279754638672,164.826278686523,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Costa Rica,CRI,..,516.107971191406,1100.9912109375,1119.30322265625,1145.27319335938,1197.00854492188,1231.36486816406,1236.96533203125,1262.16430664063,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Cote d'Ivoire,CIV,..,130.815383911133,154.374664306641,169.177810668945,153.479858398438,166.461868286133,153.088516235352,167.167282104492,175.661117553711,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Croatia,HRV,..,811.183715820313,1612.71765136719,1644.48486328125,1420.10656738281,1475.16625976563,1553.76062011719,1667.58984375,1772.48168945313,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Cuba,CUB,..,546.718505859375,2148.02661132813,1867.42065429688,2203.59790039063,2675.052734375,3142.44213867188,2463.0166015625,2485.81079101563,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Cyprus,CYP,..,1135.9248046875,2216.85815429688,2139.60791015625,2103.61962890625,2047.14636230469,2151.84350585938,2295.34423828125,2430.17602539063,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Czech Republic,CZE,..,923.643249511719,2010.95739746094,2042.60461425781,2379.50756835938,2472.17553710938,2441.990234375,2521.82177734375,2753.3837890625,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Denmark,DNK,..,2327.068359375,4516.29833984375,4597.6240234375,4762.361328125,4886.55126953125,5038.36376953125,5180.0673828125,5509.99560546875,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Djibouti,DJI,..,70.278923034668,128.190032958984,131.480895996094,122.027656555176,130.643173217773,146.698760986328,130.699661254883,117.189079284668,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Dominica,DMA,..,341.562530517578,540.759155273438,592.884338378906,549.224609375,596.92041015625,568.430541992188,576.196533203125,656.67138671875,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Dominican Republic,DOM,..,317.395233154297,642.055480957031,689.476684570313,711.779296875,782.408874511719,855.889099121094,929.431457519531,985.729248046875,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Ecuador,ECU,..,194.089309692383,780.775939941406,892.079223632813,946.786987304688,993.112243652344,985.942016601563,937.007568359375,958.857666015625,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,"Egypt, Arab Rep.",EGY,..,303.067413330078,450.064483642578,455.844329833984,473.748077392578,489.860107421875,575.446105957031,597.856323242188,613.808776855469,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,El Salvador,SLV,..,400.027282714844,530.323608398438,512.037780761719,543.828491210938,559.493835449219,578.747863769531,602.942443847656,582.735778808594,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Equatorial Guinea,GNQ,..,219.655364990234,533.857482910156,458.872009277344,636.779418945313,730.91357421875,857.711853027344,824.436218261719,758.934936523438,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Eritrea,ERI,..,59.4022903442383,62.702335357666,46.9593696594238,47.1110458374023,47.6832504272461,48.9039421081543,54.3739395141602,59.2736396789551,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Estonia,EST,..,485.081024169922,1426.6728515625,1513.63830566406,1649.72534179688,1769.96166992188,1866.38952636719,2009.142578125,2153.33959960938,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Eswatini,SWZ,..,213.29345703125,620.338256835938,607.875427246094,613.183349609375,609.783386230469,590.531616210938,578.922180175781,600.116760253906,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Ethiopia,ETH,..,21.375093460083,51.9645729064941,56.9344787597656,56.0277976989746,60.7181625366211,64.5914535522461,66.8728256225586,66.6621627807617,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Fiji,FJI,..,196.169509887695,254.964736938477,271.747863769531,281.867736816406,317.059234619141,323.124450683594,315.692657470703,322.759735107422,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Finland,FIN,..,1826.52709960938,3643.62475585938,3778.98852539063,3582.79541015625,3938.09155273438,4095.35375976563,4117.16455078125,4255.2236328125,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,France,FRA,..,2516.177734375,4218.0107421875,4288.57421875,4547.2861328125,4655.37158203125,4688.63232421875,4842.611328125,5011.20068359375,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Gabon,GAB,..,435.972229003906,406.510955810547,398.720245361328,486.199096679688,446.381988525391,477.839111328125,562.274291992188,499.612976074219,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,"Gambia, The",GMB,..,44.4531173706055,95.2377777099609,97.5837478637695,66.8026351928711,55.5880241394043,51.732421875,48.5702247619629,55.7659721374512,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Georgia,GEO,..,178.514007568359,570.01806640625,626.273620605469,670.716369628906,728.33642578125,719.227600097656,799.189697265625,773.267028808594,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Germany,DEU,..,2686.97338867188,4579.88671875,4700.58935546875,4952.22607421875,5186.0966796875,5352.015625,5568.27001953125,5922.63818359375,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Ghana,GHA,..,116.789482116699,215.764007568359,205.380996704102,182.537460327148,165.867782592773,188.72639465332,144.555358886719,146.866897583008,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Greece,GRC,..,..,2374.44775390625,2237.6796875,2188.462890625,2126.91259765625,2168.9404296875,2257.23974609375,2295.32836914063,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Grenada,GRD,..,407.141754150391,696.547302246094,668.518615722656,663.285827636719,600.89990234375,642.807739257813,666.722351074219,721.080505371094,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Guatemala,GTM,..,243.950088500977,406.313659667969,422.921203613281,448.197418212891,448.802032470703,464.231658935547,478.026245117188,474.8486328125,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Guinea,GIN,..,52.7152404785156,61.6018981933594,58.1682472229004,61.434814453125,87.7671966552734,109.088066101074,109.237205505371,89.170051574707,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Guinea-Bissau,GNB,..,81.6159896850586,88.9433441162109,81.9343566894531,101.546455383301,140.194610595703,132.718551635742,130.132934570313,123.286926269531,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Guyana,GUY,..,222.420257568359,316.860260009766,320.258392333984,350.748107910156,375.386962890625,341.479217529297,403.302825927734,405.077758789063,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Haiti,HTI,..,94.8140640258789,159.842437744141,156.164932250977,122.302101135254,136.189300537109,152.162841796875,150.67790222168,146.149261474609,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Honduras,HND,..,169.450546264648,355.789215087891,364.538665771484,367.167541503906,365.307556152344,355.854827880859,389.891815185547,394.759613037109,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Hungary,HUN,..,802.685791015625,1720.48937988281,1722.2578125,1773.08557128906,1808.39721679688,1834.95361328125,1912.63098144531,1979.4033203125,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Iceland,ISL,..,2666.73071289063,3318.02661132813,3385.16430664063,3594.12890625,3772.52685546875,3979.375,4311.283203125,4721.42626953125,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,India,IND,..,88.473991394043,150.496520996094,163.808929443359,197.282669067383,205.96760559082,220.738708496094,233.007827758789,253.322418212891,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Indonesia,IDN,..,95.5405960083008,261.194732666016,273.699645996094,296.085662841797,329.483001708984,333.485198974609,362.559692382813,367.94140625,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,"Iran, Islamic Rep.",IRN,..,503.989776611328,1195.99157714844,1115.66162109375,1009.01141357422,1208.74914550781,1333.45910644531,1711.71655273438,1748.39575195313,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Iraq,IRQ,..,..,370.173492431641,401.042999267578,445.1015625,438.489379882813,494.759704589844,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Ireland,IRL,..,1795.11022949219,4813.00146484375,4954.5791015625,4948.681640625,4962.3662109375,5085.04931640625,5268.326171875,5544.67822265625,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Israel,ISR,..,1773.41748046875,2186.6884765625,2316.9033203125,2490.9716796875,2531.99633789063,2615.22021484375,2867.01391601563,3014.64721679688,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Italy,ITA,..,2049.4306640625,3211.9560546875,3253.36889648438,3264.29272460938,3250.84545898438,3307.3291015625,3465.28125,3619.69799804688,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Jamaica,JAM,..,362.694671630859,399.556243896484,408.230102539063,436.244476318359,445.408233642578,489.238616943359,506.817169189453,542.885803222656,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Japan,JPN,..,1908.81396484375,3778.22509765625,3988.27612304688,4177.4755859375,4214.5380859375,4368.68017578125,4424.97705078125,4563.45703125,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Jordan,JOR,..,552.449035644531,768.578491210938,730.380004882813,667.437438964844,675.517211914063,695.876831054688,658.298034667969,756.659240722656,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Kazakhstan,KAZ,..,324.297332763672,568.578430175781,680.373840332031,675.762268066406,667.483032226563,756.275451660156,860.161071777344,820.35205078125,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Kenya,KEN,..,87.2109680175781,148.597778320313,148.89860534668,153.571868896484,158.82292175293,158.079116821289,158.564682006836,158.155654907227,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Kiribati,KIR,..,136.272659301758,150.119369506836,157.903823852539,180.949508666992,188.383361816406,166.509552001953,202.783828735352,234.927398681641,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,"Korea, Rep.",KOR,..,717.281982421875,1973.18786621094,2076.4794921875,2156.84399414063,2307.58862304688,2540.34204101563,2745.06518554688,2980.15795898438,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Kuwait,KWT,..,1393.56896972656,2027.97509765625,2036.02587890625,1986.39916992188,2393.3125,2936.01538085938,2914.50122070313,3796.71484375,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Kyrgyz Republic,KGZ,..,72.2361145019531,207.877243041992,249.479522705078,266.631164550781,249.974273681641,251.058288574219,233.913986206055,241.248641967773,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Lao PDR,LAO,..,87.2356948852539,89.5327606201172,101.452796936035,127.316787719727,132.038131713867,150.809829711914,154.803314208984,177.933731079102,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Latvia,LVA,..,434.280151367188,1093.87268066406,1146.00842285156,1217.72399902344,1296.14685058594,1405.77563476563,1598.26293945313,1682.34423828125,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Lebanon,LBN,..,1067.01257324219,1278.58251953125,1222.17541503906,1141.75170898438,1141.11938476563,1090.046875,1105.86242675781,1185.3271484375,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Lesotho,LSO,..,84.8508758544922,224.66276550293,235.057464599609,255.939041137695,251.436248779297,246.443756103516,238.221694946289,265.540374755859,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Liberia,LBR,..,37.348072052002,105.158767700195,105.147727966309,108.199371337891,119.411834716797,133.37971496582,123.036529541016,104.671043395996,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Libya,LBY,..,696.500427246094,627.282470703125,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Lithuania,LTU,..,521.805297851563,1472.82690429688,1542.19482421875,1629.12182617188,1738.96765136719,1861.50952148438,1999.078125,2132.60913085938,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Luxembourg,LUX,..,3286.677734375,5694.3544921875,6091.212890625,5486.8447265625,5695.5556640625,5697.8095703125,5804.14892578125,5956.48388671875,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Madagascar,MDG,..,59.8592338562012,70.9142456054688,61.6159324645996,59.8504905700684,73.6879425048828,83.7869033813477,91.8503875732422,85.4875793457031,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Malawi,MWI,..,39.8933868408203,78.7732543945313,89.851676940918,127.547698974609,111.899681091309,109.013259887695,114.65845489502,114.819000244141,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Malaysia,MYS,..,355.985046386719,739.36669921875,816.535217285156,860.276550292969,964.613403320313,1040.61694335938,1053.63330078125,1138.96411132813,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Maldives,MDV,..,768.748413085938,1003.38385009766,1114.77551269531,1109.43432617188,1147.91613769531,1279.92749023438,1593.72473144531,1506.9384765625,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Mali,MLI,..,64.4800262451172,73.9663848876953,67.730354309082,73.7817840576172,88.3294448852539,84.2726745605469,80.3429412841797,84.162956237793,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Malta,MLT,..,1210.79943847656,2455.24536132813,2548.91284179688,2766.521484375,3165.25708007813,3383.76904296875,3552.17138671875,3943.09594726563,..,..,..
"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,Marshall Islands,MHL,..,456.529388427734,526.967712402344,540.869262695313,575.062805175781,587.0986328125,693.586669921875,732.353210449219,709.675598144531,..,..,..
