Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,679.057312011719,731.144348144531,762.056030273438,814.276245117188,869.218566894531,895.303100585938,952.995239257813,975.278930664063,1021.69085693359,1091.74340820313,1127.52099609375,1160.81896972656,1231.06726074219,1356.03637695313,1405.49243164063,1403.19396972656,1455.52368164063,1497.205078125,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,699.455078125,727.8544921875,779.807983398438,825.593200683594,918.853637695313,924.826721191406,975.260192871094,1022.92120361328,1054.99743652344,1137.51977539063,1186.84436035156,1219.61499023438,1288.65283203125,1376.36511230469,1396.8291015625,1433.94458007813,1501.63684082031,1550.8203125,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,103.912666320801,110.99585723877,126.986785888672,248.080230712891,342.807220458984,457.693695068359,469.565399169922,456.774719238281,433.590270996094,603.399658203125,582.621215820313,557.171325683594,606.736389160156,684.968811035156,762.920654296875,962.151916503906,949.747985839844,983.634399414063,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,547.045959472656,557.620910644531,586.780639648438,625.279663085938,673.338012695313,741.87646484375,849.326721191406,922.890441894531,915.979858398438,859.620727539063,884.599670410156,911.012512207031,952.954528808594,946.622741699219,976.962707519531,854.144836425781,899.02197265625,975.362426757813,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,430.861938476563,443.837951660156,453.690216064453,543.158813476563,454.895751953125,395.460021972656,372.399780273438,458.739593505859,452.005584716797,577.013916015625,565.529052734375,538.201721191406,594.041931152344,664.9951171875,713.173461914063,819.545837402344,886.625366210938,951.891540527344,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.4929542541504,19.4173412322998,21.0800037384033,22.4650020599365,24.454532623291,28.4856643676758,31.7844562530518,35.7012329101563,37.7606239318848,40.6229286193848,44.7676620483398,49.8699645996094,53.1955451965332,55.3765029907227,60.3966445922852,65.6481018066406,67.1725082397461,72.1912307739258,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,308.781951904297,308.986267089844,317.996612548828,355.737060546875,380.07666015625,397.322692871094,438.154602050781,428.932586669922,445.065093994141,475.785400390625,482.327972412109,550.749572753906,572.266540527344,631.309265136719,645.598754882813,662.842895507813,694.327087402344,723.199035644531,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.0630035400391,96.7162170410156,110.874946594238,109.381225585938,121.759941101074,160.262145996094,187.023910522461,223.640609741211,268.658813476563,276.898590087891,277.377960205078,304.327880859375,315.488739013672,384.437469482422,378.385803222656,433.224273681641,307.046173095703,335.018585205078,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,566.81103515625,580.305358886719,663.376647949219,729.840393066406,702.295288085938,699.4482421875,758.621276855469,813.42138671875,817.591125488281,860.153076171875,894.323791503906,942.758178710938,956.555847167969,1014.66125488281,1022,1054.62182617188,1116.51440429688,1166.25891113281,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.699089050293,109.582366943359,114.315788269043,122.730575561523,124.656669616699,123.040077209473,118.994773864746,120.367263793945,121.410926818848,129.78596496582,132.19514465332,134.359283447266,136.541870117188,139.4482421875,142.067947387695,145.474197387695,149.484878540039,146.452575683594,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.9839897155762,33.2514343261719,34.1147270202637,35.1233062744141,35.6862678527832,35.0210571289063,36.4301643371582,36.5731048583984,34.6381797790527,35.2369995117188,36.4832077026367,37.2266883850098,36.9788284301758,37.4783668518066,38.418529510498,38.6553039550781,40.985034942627,42.9019432067871,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.2408046722412,14.4086322784424,25.5753517150879,25.9822177886963,26.3909187316895,25.9965133666992,26.3179206848145,27.3557834625244,26.7807712554932,31.6291542053223,34.1094169616699,34.6934967041016,51.4781494140625,54.7550354003906,56.7444915771484,59.5734367370605,62.3088035583496,41.5695533752441,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.0359687805176,67.8984375,71.2220687866211,74.2289810180664,74.1687850952148,80.8321838378906,79.0730895996094,79.9205551147461,81.3435592651367,92.4041366577148,103.724067687988,107.02515411377,119.571060180664,133.625366210938,136.770614624023,142.49951171875,158.069396972656,143.414443969727,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,138.654113769531,134.903625488281,132.731094360352,132.395706176758,228.978561401367,257.221618652344,294.953948974609,334.514556884766,375.179321289063,251.770355224609,255.141845703125,269.966918945313,284.357696533203,299.644287109375,308.546905517578,316.952789306641,330.251647949219,345.970550537109,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,134.807510375977,145.334701538086,156.702590942383,162.933227539063,164.624481201172,159.817886352539,170.174224853516,183.473159790039,189.178695678711,317.813049316406,295.733276367188,265.070953369141,269.575012207031,267.906890869141,222.918167114258,232.011322021484,257.016754150391,153.811141967773,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,435.925323486328,461.871459960938,474.050537109375,451.795532226563,479.922454833984,512.914855957031,545.237121582031,588.843078613281,597.025268554688,617.656921386719,619.3115234375,643.259765625,673.657958984375,707.302978515625,761.112121582031,793.864013671875,798.099548339844,854.6923828125,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,290.607849121094,317.476470947266,319.067321777344,350.714721679688,346.137481689453,298.598022460938,243.302291870117,218.922454833984,165.300811767578,193.817916870117,148.510391235352,130.184356689453,136.915130615234,146.439178466797,112.896018981934,94.5892868041992,98.3589324951172,97.0588989257813,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,151.026000976563,206.134063720703,223.307022094727,236.867523193359,256.066101074219,285.566497802734,328.463409423828,347.638580322266,400.745544433594,430.879974365234,473.242767333984,511.563903808594,603.863952636719,631.187744140625,700.98779296875,730.682373046875,790.560852050781,813.445983886719,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.0411415100098,13.8230953216553,13.1093893051147,13.013747215271,16.2043037414551,16.8620433807373,20.0149765014648,21.9546203613281,23.8194980621338,28.2683029174805,27.6431694030762,29.5878658294678,31.0419597625732,42.089542388916,41.2533760070801,46.6329879760742,45.3289375305176,49.9492530822754,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.4654598236084,19.854061126709,23.3752975463867,22.2563667297363,21.1204967498779,24.2736129760742,31.1558990478516,35.2290382385254,33.8565444946289,31.1786346435547,31.6722602844238,28.6317806243896,25.7598514556885,25.7516136169434,30.1224269866943,25.4159164428711,25.8112239837646,26.1907939910889,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.4826545715332,39.1009902954102,41.3979530334473,42.0770645141602,45.487850189209,50.4949493408203,56.0832366943359,52.7633590698242,51.9295806884766,55.1824150085449,78.4482498168945,74.1255950927734,84.9001922607422,88.2016448974609,92.7923812866211,91.4741668701172,100.285499572754,112.315582275391,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.6959648132324,62.9151725769043,66.0334091186523,64.4592742919922,69.6931304931641,81.4102172851563,77.8604507446289,53.7181816101074,106.091720581055,120.158668518066,113.388534545898,143.295043945313,127.216262817383,133.856430053711,130.06608581543,126.129692077637,135.45100402832,145.607315063477,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.2559204101563,72.1099014282227,75.2472686767578,79.1950759887695,80.4292907714844,84.716911315918,87.6764678955078,93.4123992919922,103.565742492676,96.9067916870117,98.9581832885742,53.1916465759277,109.575736999512,115.238380432129,121.052139282227,128.168533325195,131.335968017578,137.296188354492,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,656.431396484375,708.678161621094,756.780456542969,783.119140625,828.008728027344,883.845458984375,949.156433105469,984.959045410156,1014.14581298828,1072.20776367188,1115.11401367188,1094.37353515625,1106.60119628906,1145.83227539063,1166.02697753906,1181.3076171875,1255.33349609375,1295.31066894531,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,230.766652342888,233.977309300138,244.683368895567,255.203936269691,276.505761042802,288.977360518768,306.765819547931,336.677872485113,330.745903362333,358.024170279494,354.786498502711,349.510226354092,371.542024365767,382.011617734306,397.796244763534,418.998309215533,419.963218560673,431.94520250069,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.0449962615967,13.3023853302002,13.8467435836792,13.9470129013062,15.032735824585,14.9405002593994,14.9652767181396,15.1683292388916,14.5275754928589,14.9254245758057,15.4594593048096,15.970817565918,16.5556411743164,14.8481454849243,12.9900560379028,12.8943691253662,13.1349592208862,13.4349451065063,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,146.150240267452,164.48379133592,182.097005154764,199.316185389264,233.514282996809,242.678497349623,266.763364272159,293.174010629695,329.05202206134,350.685003549802,373.337210508308,392.984951423345,421.854368902669,436.920144113245,449.865072590105,473.323673208976,507.941127007799,541.045172519176,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.4536056518555,31.9348735809326,51.381477355957,33.2599868774414,46.5262451171875,46.8513412475586,53.428524017334,50.1901969909668,50.6681327819824,53.6860008239746,56.0783920288086,48.2674140930176,50.007080078125,54.1529731750488,57.0729789733887,61.6474952697754,61.2473793029785,55.1195983886719,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,433.780822753906,455.908905029297,470.761688232422,492.504821777344,494.746917724609,510.548553466797,558.637145996094,605.500183105469,629.782836914063,620.985900878906,653.372314453125,731.312255859375,790.284362792969,879.936462402344,937.409423828125,990.583374023438,997.816955566406,1112.97900390625,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.984573364258,103.460411071777,113.898315429688,123.123352050781,130.953048706055,140.845428466797,148.319732666016,151.29167175293,161.535797119141,180.317611694336,184.262878417969,202.626739501953,224.651870727539,246.511535644531,263.746765136719,280.884552001953,319.663513183594,364.423217773438,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.7452621459961,93.4722595214844,85.7990264892578,83.762077331543,109.668701171875,135.723083496094,153.822418212891,181.238235473633,210.383514404297,206.307159423828,207.46728515625,205.101654052734,240.26806640625,275.891967773438,283.713562011719,302.473846435547,318.076232910156,334.613067626953,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,110.939682006836,104.252670288086,101.461044311523,98.3936157226563,97.7105941772461,100.513359069824,100.342292785645,99.3793182373047,98.236457824707,97.8986129760742,97.3407440185547,96.3246078491211,94.0421752929688,93.8892440795898,94.6264419555664,93.714241027832,89.1655197143555,93.7873077392578,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.00007057189941,9.7661018371582,9.61471080780029,13.3592624664307,17.1212425231934,17.0416927337646,18.2741622924805,17.9501819610596,17.1267013549805,14.6122789382935,11.1686773300171,9.8079309463501,10.9925899505615,12.5798044204712,15.1779985427856,15.1712255477905,16.7566223144531,17.7619018554688,..,..,..
"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.6432571411133,41.0242385864258,44.7820739746094,50.3082847595215,47.079532623291,42.3940162658691,40.0715827941895,44.0709609985352,39.2303237915039,53.5162124633789,44.7942924499512,41.4605712890625,40.8206214904785,43.656608581543,49.2948226928711,71.8288345336914,83.8617782592773,85.2627639770508,..,..,..
