Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1468.45178222656,1536.39807128906,1666.89855957031,1734.34411621094,1876.65747070313,1938.11938476563,2053.98876953125,2202.33251953125,2273.98046875,2463.94384765625,2467.49291992188,2609.69311523438,2561.00244140625,2823.060546875,2900.283203125,3010.48364257813,3179.13110351563,3318.94897460938,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2007.771484375,2033.90759277344,2156.0107421875,2247.89868164063,2369.2197265625,2456.8330078125,2616.87622070313,2737.681640625,2969.80517578125,3051.73217773438,3112.64770507813,3246.04443359375,3461.92846679688,3569.08447265625,3685.70825195313,3772.072265625,3902.82885742188,4066.576171875,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.351318359375,30.8130760192871,31.8337135314941,37.9186363220215,47.1160049438477,64.6593399047852,83.6938323974609,111.276969909668,118.375007629395,168.877517700195,158.305252075195,149.77116394043,180.934921264648,183.549713134766,199.886642456055,233.079971313477,201.658554077148,175.828277587891,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,501.000213623047,517.935791015625,551.673156738281,552.958679199219,606.537353515625,593.674194335938,752.009826660156,755.8759765625,803.88720703125,812.996887207031,802.377319335938,830.544555664063,849.554748535156,848.016235351563,784.863342285156,869.581115722656,901.540222167969,770.412780761719,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,837.602416992188,896.539428710938,909.537292480469,902.6298828125,843.713073730469,825.750671386719,826.698425292969,871.707336425781,879.977905273438,1021.53948974609,961.63037109375,898.450500488281,1120.26062011719,1243.04956054688,1328.19921875,1514.33117675781,1408.20300292969,1313.36791992188,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.92203330993652,6.3103141784668,7.99769973754883,8.62079811096191,9.13573360443115,9.26929664611816,10.6902027130127,11.8440704345703,11.484302520752,11.8047552108765,13.4895095825195,14.8521184921265,15.5183115005493,15.4025058746338,15.8819017410278,15.5686769485474,14.5537767410278,15.7421569824219,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,332.556060791016,352.494689941406,383.231658935547,477.131713867188,572.805847167969,546.046875,584.078186035156,536.039001464844,592.182189941406,619.1455078125,582.55078125,550.730529785156,714.851318359375,656.789367675781,578.854370117188,578.650207519531,607.466674804688,593.720397949219,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,259.448577880859,286.159118652344,294.357849121094,347.854888916016,402.174011230469,469.536590576172,471.426727294922,528.936889648438,519.634094238281,508.271697998047,599.142639160156,530.449157714844,612.768859863281,652.140014648438,638.457946777344,678.258544921875,760.585021972656,789.968566894531,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1658.67541503906,1772.16882324219,1861.20202636719,2103.68994140625,2246.42749023438,2312.22509765625,2406.00390625,2499.09912109375,2757.25415039063,3007.6201171875,3121.27319335938,3256.38745117188,3412.04125976563,3516.349609375,3635.05810546875,3647.73266601563,3757.38305664063,3952.8154296875,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,114.975608825684,143.546310424805,137.717849731445,169.103668212891,168.852340698242,186.125549316406,203.166213989258,238.812469482422,248.176071166992,289.964080810547,295.535247802734,285.925415039063,281.891326904297,303.317626953125,277.447601318359,350.473510742188,344.250152587891,326.9853515625,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.5659303665161,17.4894580841064,14.1086263656616,13.2275800704956,15.159478187561,14.4216070175171,15.814658164978,13.852126121521,13.6038370132446,18.1062679290771,17.6384754180908,19.8076992034912,19.3039131164551,20.9649505615234,16.6260299682617,17.0586948394775,17.1801319122314,25.382152557373,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.8876037597656,97.190185546875,99.0290374755859,92.8473892211914,105.156425476074,97.3003997802734,98.0333099365234,121.615676879883,116.629806518555,137.100494384766,145.143615722656,151.415496826172,164.945114135742,176.039672851563,175.299346923828,213.959945678711,216.477981567383,216.419174194336,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.0333709716797,93.2991943359375,94.8919982910156,103.366134643555,100.045524597168,115.086158752441,115.867965698242,130.001541137695,134.708145141602,161.315887451172,161.93994140625,169.109558105469,176.905838012695,206.069290161133,246.776733398438,300.398559570313,320.794860839844,336.935028076172,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,186.696762084961,206.720275878906,228.780410766602,297.546081542969,305.436706542969,310.589324951172,357.657470703125,417.993957519531,475.784484863281,552.429260253906,570.760681152344,620.806945800781,662.479919433594,711.5888671875,742.276306152344,771.106567382813,809.31591796875,826.313232421875,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,258.003082275391,284.344085693359,323.267913818359,326.340606689453,320.886352539063,286.784149169922,303.238433837891,367.260620117188,465.513092041016,397.943328857422,455.803192138672,482.380828857422,562.970031738281,628.890991210938,625.337768554688,623.533325195313,614.74658203125,790.111145019531,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,312.681579589844,323.706481933594,350.691528320313,340.014099121094,360.541564941406,366.260620117188,410.866302490234,435.600830078125,464.673156738281,489.834747314453,509.423553466797,518.919616699219,516.884704589844,568.259643554688,600.779968261719,597.571411132813,601.869689941406,616.561218261719,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1545.04431152344,1571.50598144531,1625.21435546875,1706.10144042969,1700.86486816406,1529.482421875,1413.10815429688,1493.416015625,1470.00720214844,1846.4990234375,1649.14270019531,1406.48193359375,1409.81140136719,1410.19555664063,1426.32922363281,1807.24682617188,1876.79345703125,1777.89245605469,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,222.405975341797,263.136444091797,325.866424560547,366.106292724609,375.090667724609,420.792602539063,412.533477783203,437.969818115234,497.675109863281,501.841705322266,584.125366210938,603.789306640625,623.496276855469,669.179382324219,784.673828125,756.103698730469,808.545471191406,876.447814941406,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.21355056762695,9.94325256347656,11.0628185272217,10.9473457336426,19.7918128967285,15.5041027069092,19.2844772338867,20.3129730224609,20.491003036499,24.8772525787354,20.4844379425049,22.3037986755371,18.5696964263916,29.3889694213867,30.601375579834,28.1810111999512,49.8620300292969,55.8873291015625,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.30615901947021,9.77863883972168,9.14936065673828,7.85410404205322,14.3740100860596,12.6157598495483,15.1898746490479,16.2338809967041,10.611496925354,14.3055105209351,14.1199407577515,25.4174022674561,20.191801071167,12.079984664917,22.5209922790527,18.4189167022705,14.1780500411987,14.6278457641602,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105.009651184082,118.198577880859,123.778709411621,123.330116271973,131.337921142578,136.946716308594,150.805267333984,157.981094360352,140.003280639648,156.036743164063,161.622711181641,171.665618896484,187.623748779297,189.006072998047,190.651107788086,200.478118896484,203.380187988281,215.116897583008,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.0942163467407,14.0032730102539,17.5338039398193,20.2351055145264,20.9146938323975,21.3990955352783,18.9214344024658,21.3576908111572,24.1249084472656,28.4846973419189,33.6797256469727,34.0280570983887,40.2435417175293,43.6381149291992,40.9300689697266,47.2602500915527,49.8582344055176,56.6918716430664,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.9131746292114,17.674617767334,21.0690612792969,21.6010799407959,18.6872844696045,17.8486652374268,18.2842483520508,16.6501045227051,16.1860237121582,20.7522315979004,23.3096523284912,33.2213096618652,20.3387908935547,20.6456298828125,17.9692039489746,23.8707447052002,22.3654689788818,23.1542491912842,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1761.50964355469,1896.908203125,1988.95666503906,2132.419921875,2245.74072265625,2393.97119140625,2595.3544921875,2725.30786132813,2835.70581054688,3064.8564453125,3138.55102539063,3184.27294921875,3235.7646484375,3351.38427734375,3402.34912109375,3470.9248046875,3553.94287109375,3633.31713867188,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,222.051912687251,209.412784118203,244.033842807317,247.90988539641,293.944469841983,291.965587928022,309.4208669033,329.665855765655,335.081865202788,381.643981111563,379.490550914235,378.454642995004,390.567321659457,429.905338028221,423.591272070938,503.281050858876,528.642346292109,544.757296007714,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.4405870437622,10.2465105056763,10.2870531082153,11.9063158035278,11.1798238754272,12.0462446212769,12.4598236083984,14.821722984314,11.0168581008911,6.59966516494751,9.19013118743896,7.54149913787842,9.67758083343506,3.89352226257324,5.76496744155884,3.46305823326111,4.3714017868042,5.38414335250854,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,416.597205629043,465.299291737926,524.723907405684,579.536192827245,608.586894442269,657.130259440484,712.124699880488,785.009190626514,913.051726039535,976.533060446529,1022.22219051783,1032.48807590102,1058.09852014451,1149.68955128134,1187.97811449276,1217.19743900303,1291.26020222558,1396.59852690841,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.4941692352295,18.0872993469238,21.7772064208984,20.3225250244141,29.6665782928467,22.9080810546875,15.9694261550903,16.843677520752,13.306324005127,15.7499914169312,16.1000480651855,15.6259126663208,19.1694412231445,23.7235374450684,27.2033042907715,21.2372932434082,16.8555698394775,13.7980346679688,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,241.834701538086,260.524444580078,282.961669921875,305.0439453125,322.562957763672,331.14208984375,393.972534179688,443.153778076172,485.477081298828,547.762817382813,581.95361328125,652.657836914063,727.635070800781,800.955688476563,856.230895996094,915.022583007813,982.995910644531,1115.57788085938,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.451114654541,30.848783493042,38.8271141052246,48.8606719970703,56.8777809143066,68.8293075561523,80.5366134643555,97.1214370727539,130.001983642578,176.397399902344,199.374313354492,235.60530090332,283.226959228516,327.865692138672,370.765167236328,424.610687255859,443.299713134766,476.68798828125,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,256.981567382813,281.713195800781,285.208526611328,312.194183349609,319.721008300781,357.977416992188,407.609069824219,443.378356933594,477.210815429688,532.802368164063,540.714721679688,572.160461425781,566.849975585938,643.645080566406,672.763122558594,704.609436035156,699.018615722656,704.546752929688,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.3515167236328,13.7983913421631,20.5141487121582,18.9798526763916,17.6794261932373,16.6149978637695,15.9737730026245,14.7164115905762,12.6150074005127,11.1602783203125,11.067479133606,24.4842567443848,12.9325037002563,14.8140153884888,14.7509393692017,16.4641494750977,18.0189380645752,15.7029504776001,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.283251225948334,0.473187893629074,0.470732539892197,1.08197331428528,1.09382390975952,1.14170682430267,1.24931406974792,1.42112338542938,1.79084992408752,1.91843628883362,2.56396436691284,2.41741156578064,3.836669921875,3.83183121681213,4.57174634933472,5.74416446685791,4.7921895980835,3.71418595314026,..,..,..
"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.5666694641113,38.4749717712402,18.0485382080078,20.9490871429443,18.6678524017334,19.924633026123,25.8983001708984,26.7679615020752,48.8603248596191,29.6769313812256,46.0361938476563,36.8073883056641,56.9129524230957,65.8302536010742,69.9229125976563,92.0356674194336,76.7332000732422,67.1432342529297,..,..,..
